reward,coverage_ratio,episode_length,success,average_loss,collision_count,repeated_coverage_ratio,truncated,termination_reason,mean_acceleration,max_acceleration,smoothness_cost
2034.5375279485402,0.9072473404255319,98,True,17442.19138632015,0,0.9532520325203252,False,coverage_target,1.8989417664004984e-11,8.06482824045734e-11,1.9608530369234424e-21
1251.639400446273,0.8314238952536824,100,False,19882.82255859375,0,0.9493927125506073,True,max_steps,0.08011067688210548,0.7619518904742746,0.10696648836640728
1994.065792593751,0.8924237454903247,100,False,19202.902470703124,0,1.0,True,max_steps,0.03567524665395675,0.27628513525648984,0.0072470185194501375
1924.5709911502254,0.8940288713910761,100,False,21384.5658984375,0,0.9914712153518124,True,max_steps,0.03820817269200608,0.48539948498678565,0.030650645018919325
1739.1916678466846,0.8763529025910134,100,False,22513.052060546874,0,1.0,True,max_steps,0.04004100830533353,0.35947984347051576,0.021550491248093245
2024.7808155689922,0.9000657462195923,89,True,23321.55616880267,0,0.9952038369304557,False,coverage_target,0.060604387624059175,0.8759326436824064,0.11582932412601461
2145.7113969505813,0.8929159802306426,100,False,23590.098349609376,0,0.9931350114416476,True,max_steps,0.00717529484551731,0.1439153507863034,0.001600789274890172
1926.5687726531996,0.8864686468646865,100,False,24203.25638671875,0,0.9723404255319149,True,max_steps,0.024979623612631913,0.3316593339681257,0.010734232672426647
2089.4424277747025,0.8952036793692509,100,False,24450.32369140625,0,0.997979797979798,True,max_steps,0.06865041548298995,0.4614209803368474,0.040381551892631574
1924.6796088837502,0.8784403669724771,100,False,24877.138203125,0,0.9845857418111753,True,max_steps,1.3159322001069735e-07,7.286001856889772e-07,8.294394632074951e-14
1369.2024596983258,0.8672131147540983,100,False,25719.68115234375,0,0.9532520325203252,True,max_steps,0.034591191430307346,0.34459405370336926,0.01996405488956642
1777.5565288493535,0.9029826286463455,98,True,26130.946767378828,0,0.9593679458239278,False,coverage_target,0.04597218737963768,0.3384879594666819,0.018320257725841328
1476.4647387696791,0.8964262078093977,100,False,28002.863115234373,0,0.9742574257425742,True,max_steps,0.10304861923468515,0.7182007173416561,0.07839189374885629
1740.3372499574996,0.8890347997373604,100,False,30880.45630859375,0,0.9841269841269841,True,max_steps,4.681068999653609e-05,0.0002147454066011031,9.906905333358965e-09
1213.5113408359202,0.7990822681088168,100,False,32206.50015625,0,0.9891067538126361,True,max_steps,0.04249962827184312,0.3882892744846373,0.01371536104902693
1842.3416787103301,0.8864758144126358,100,False,36131.03619140625,0,1.0,True,max_steps,0.046457556781457826,0.45568384827866365,0.03804407861517189
